1.25,13.0,1.0,4.0,4.25,39.0,3.0,4.0,2.125,8.0,0.0,1.0,1.375,15.0,3.0,5.0,0.875,11.0,1.0,3.0,3.625,36.0,4.0,4.0,2.5,20.0,2.0,3.0,2.125,23.0,3.0,4.0,0
3.125,42.0,4.0,4.0,11.625,139.0,4.0,3.0,2.5,22.0,3.0,3.0,1.25,14.0,2.0,4.0,1.875,23.0,2.0,4.0,8.75,107.0,3.0,4.0,8.625,107.0,2.0,4.0,10.25,133.0,5.0,4.0,0
3.0,35.0,4.0,4.0,6.25,79.0,7.0,6.0,1.5,8.0,1.0,2.0,1.125,15.0,1.0,3.0,0.875,7.0,1.0,2.0,2.75,37.0,6.0,5.0,3.375,37.0,3.0,3.0,4.75,51.0,3.0,3.0,0
1.875,11.0,3.0,1.0,5.5,56.0,3.0,2.0,1.25,11.0,0.0,5.0,1.0,12.0,1.0,3.0,2.375,13.0,2.0,1.0,2.75,33.0,3.0,3.0,2.25,23.0,3.0,3.0,10.75,155.0,6.0,5.0,0
3.25,31.0,2.0,5.0,3.125,30.0,3.0,4.0,1.375,11.0,1.0,3.0,0.75,9.0,1.0,5.0,1.25,13.0,3.0,2.0,2.25,31.0,3.0,4.0,2.75,28.0,4.0,2.0,15.125,186.0,4.0,5.0,0
1.125,10.0,2.0,4.0,1.625,16.0,2.0,2.0,1.125,11.0,1.0,3.0,1.75,11.0,2.0,2.0,1.0,5.0,0.0,2.0,2.0,18.0,3.0,3.0,3.125,33.0,3.0,4.0,6.375,63.0,2.0,6.0,0
1.375,14.0,2.0,2.0,2.0,24.0,3.0,6.0,1.125,12.0,0.0,6.0,0.875,7.0,1.0,2.0,0.875,7.0,1.0,2.0,1.375,16.0,4.0,4.0,2.375,22.0,2.0,2.0,7.75,87.0,4.0,3.0,0
1.625,19.0,2.0,2.0,1.125,12.0,2.0,3.0,0.625,6.0,1.0,2.0,0.625,5.0,0.0,1.0,1.125,11.0,3.0,2.0,2.125,23.0,2.0,2.0,2.125,19.0,3.0,4.0,10.625,146.0,4.0,3.0,0
2.625,27.0,1.0,4.0,1.5,10.0,2.0,2.0,1.5,11.0,1.0,1.0,1.625,7.0,0.0,1.0,2.125,19.0,3.0,4.0,2.5,34.0,5.0,4.0,5.75,66.0,5.0,4.0,8.125,84.0,4.0,4.0,0
1.875,18.0,2.0,3.0,1.5,11.0,2.0,1.0,2.0,19.0,0.0,4.0,1.0,7.0,2.0,0.0,1.75,14.0,2.0,3.0,1.75,20.0,2.0,4.0,3.25,37.0,3.0,3.0,10.25,108.0,3.0,3.0,0
2.25,19.0,4.0,3.0,1.25,9.0,0.0,3.0,1.125,10.0,2.0,3.0,1.75,11.0,0.0,2.0,2.25,16.0,3.0,3.0,3.875,44.0,4.0,3.0,5.0,60.0,5.0,3.0,11.875,87.0,2.0,5.0,0
0.875,13.0,2.0,2.0,1.0,12.0,3.0,5.0,1.125,12.0,2.0,5.0,0.75,8.0,2.0,3.0,1.0,9.0,0.0,4.0,2.375,25.0,3.0,2.0,3.625,50.0,2.0,3.0,10.125,96.0,4.0,3.0,0
1.75,18.0,3.0,3.0,1.375,13.0,3.0,5.0,0.75,7.0,0.0,2.0,0.875,11.0,0.0,3.0,1.25,13.0,0.0,2.0,2.375,18.0,2.0,5.0,1.375,15.0,0.0,4.0,6.375,80.0,4.0,4.0,0
1.25,14.0,2.0,4.0,1.75,14.0,2.0,4.0,2.125,8.0,1.0,2.0,1.375,9.0,1.0,2.0,1.375,12.0,3.0,3.0,1.75,16.0,1.0,4.0,3.0,37.0,4.0,5.0,10.625,147.0,7.0,6.0,0
1.25,11.0,3.0,3.0,0.75,8.0,2.0,3.0,1.625,12.0,2.0,2.0,1.125,9.0,4.0,2.0,1.875,19.0,1.0,4.0,1.25,13.0,0.0,2.0,6.25,90.0,6.0,5.0,6.625,69.0,4.0,3.0,0
1.875,20.0,2.0,4.0,1.375,10.0,1.0,1.0,1.375,12.0,2.0,3.0,2.125,13.0,1.0,4.0,0.625,7.0,0.0,2.0,1.75,21.0,2.0,4.0,2.375,34.0,5.0,5.0,6.375,55.0,4.0,3.0,0
2.0,12.0,2.0,3.0,1.0,5.0,1.0,0.0,1.875,10.0,2.0,1.0,1.25,7.0,0.0,0.0,1.25,12.0,1.0,4.0,1.25,10.0,1.0,2.0,4.875,63.0,6.0,5.0,5.375,52.0,2.0,4.0,0
1.375,13.0,2.0,2.0,1.375,15.0,2.0,5.0,1.25,8.0,0.0,1.0,1.75,19.0,3.0,3.0,1.125,10.0,0.0,3.0,1.75,17.0,2.0,3.0,3.875,48.0,4.0,4.0,6.0,82.0,4.0,6.0,0
1.375,10.0,2.0,4.0,3.125,37.0,2.0,5.0,1.25,9.0,0.0,1.0,1.375,6.0,0.0,1.0,0.875,7.0,1.0,2.0,1.25,7.0,2.0,1.0,2.25,21.0,3.0,3.0,4.25,43.0,4.0,6.0,0
2.125,17.0,1.0,2.0,1.875,15.0,2.0,5.0,0.625,5.0,1.0,2.0,1.125,10.0,0.0,1.0,1.5,6.0,0.0,1.0,1.875,21.0,2.0,5.0,8.5,112.0,5.0,5.0,12.375,167.0,4.0,5.0,0
1.5,17.0,4.0,4.0,1.375,17.0,2.0,3.0,1.625,12.0,1.0,3.0,1.375,14.0,4.0,5.0,1.25,9.0,3.0,2.0,2.625,21.0,2.0,2.0,3.625,33.0,3.0,3.0,7.25,91.0,4.0,4.0,0
1.5,14.0,3.0,3.0,2.5,35.0,3.0,5.0,1.25,4.0,0.0,0.0,0.875,9.0,2.0,5.0,1.5,12.0,1.0,4.0,1.25,8.0,0.0,1.0,2.875,32.0,4.0,5.0,5.375,62.0,5.0,5.0,0
1.375,13.0,3.0,4.0,1.375,17.0,2.0,5.0,1.25,12.0,2.0,3.0,1.375,15.0,3.0,6.0,1.375,17.0,3.0,5.0,2.375,33.0,4.0,5.0,2.875,34.0,2.0,4.0,4.75,56.0,3.0,4.0,0
0.75,12.0,1.0,3.0,1.625,7.0,0.0,2.0,1.25,5.0,0.0,1.0,1.125,10.0,0.0,4.0,1.0,8.0,0.0,2.0,1.625,11.0,1.0,3.0,2.0,22.0,4.0,4.0,1.75,21.0,2.0,4.0,0
0.625,9.0,1.0,5.0,0.625,6.0,1.0,1.0,1.25,10.0,2.0,3.0,1.0,7.0,0.0,2.0,1.25,6.0,0.0,2.0,1.0,8.0,2.0,3.0,1.875,23.0,4.0,5.0,2.0,23.0,3.0,5.0,0
0.875,8.0,1.0,4.0,2.375,34.0,3.0,5.0,1.625,12.0,2.0,3.0,1.5,11.0,1.0,2.0,1.125,8.0,3.0,2.0,2.375,33.0,3.0,4.0,2.375,24.0,3.0,1.0,5.875,51.0,3.0,4.0,0
1.125,9.0,1.0,1.0,1.625,10.0,1.0,4.0,0.75,4.0,1.0,1.0,0.75,8.0,2.0,2.0,1.375,17.0,2.0,5.0,1.75,19.0,2.0,4.0,2.125,16.0,3.0,2.0,4.5,58.0,2.0,3.0,0
1.125,10.0,2.0,4.0,1.75,22.0,2.0,6.0,2.0,8.0,1.0,1.0,1.75,16.0,3.0,2.0,1.125,7.0,1.0,1.0,1.25,16.0,2.0,3.0,2.0,17.0,4.0,1.0,2.875,33.0,6.0,5.0,0
2.0,13.0,3.0,1.0,1.0,9.0,0.0,3.0,0.875,10.0,2.0,3.0,1.25,11.0,1.0,3.0,1.375,10.0,0.0,2.0,1.25,12.0,2.0,2.0,2.875,26.0,4.0,2.0,6.75,71.0,2.0,3.0,0
0.875,11.0,2.0,3.0,0.75,6.0,0.0,2.0,1.375,10.0,3.0,1.0,1.25,13.0,1.0,2.0,0.875,13.0,2.0,4.0,0.75,10.0,2.0,3.0,1.625,15.0,2.0,3.0,3.0,48.0,3.0,5.0,0
1.75,13.0,2.0,2.0,0.875,11.0,0.0,3.0,1.125,12.0,4.0,3.0,1.0,7.0,0.0,1.0,0.875,8.0,1.0,3.0,1.125,13.0,2.0,4.0,2.625,23.0,1.0,1.0,3.5,39.0,2.0,4.0,0
0.875,13.0,1.0,5.0,1.75,15.0,1.0,4.0,0.75,7.0,1.0,2.0,1.25,10.0,1.0,2.0,0.5,5.0,0.0,2.0,0.875,10.0,1.0,2.0,3.25,46.0,3.0,5.0,4.5,62.0,5.0,4.0,0
1.0,6.0,0.0,1.0,1.375,13.0,0.0,4.0,1.75,10.0,2.0,3.0,0.875,8.0,0.0,5.0,1.25,11.0,2.0,2.0,1.25,8.0,0.0,2.0,5.0,58.0,4.0,5.0,6.5,84.0,5.0,5.0,0
2.25,22.0,3.0,4.0,5.25,57.0,4.0,4.0,1.5,13.0,2.0,4.0,0.75,3.0,0.0,1.0,1.0,8.0,1.0,2.0,1.375,17.0,1.0,3.0,5.375,60.0,5.0,4.0,8.375,89.0,5.0,3.0,0
1.5,18.0,4.0,4.0,2.625,39.0,6.0,6.0,2.125,12.0,2.0,1.0,0.75,7.0,1.0,2.0,1.375,8.0,2.0,2.0,1.25,14.0,0.0,3.0,7.875,111.0,6.0,5.0,10.5,141.0,6.0,5.0,0
1.875,18.0,0.0,3.0,2.75,20.0,1.0,2.0,1.5,11.0,2.0,3.0,1.875,11.0,2.0,3.0,1.25,6.0,1.0,1.0,1.75,16.0,2.0,6.0,4.375,48.0,5.0,3.0,5.875,72.0,6.0,5.0,0
3.125,24.0,3.0,1.0,4.25,57.0,5.0,4.0,2.0,26.0,3.0,3.0,1.375,17.0,1.0,2.0,1.125,7.0,1.0,2.0,0.75,6.0,0.0,1.0,2.5,21.0,2.0,4.0,4.0,60.0,2.0,3.0,0
1.375,18.0,2.0,6.0,3.625,37.0,4.0,3.0,6.75,100.0,4.0,5.0,2.875,42.0,6.0,5.0,1.75,24.0,5.0,5.0,1.0,7.0,0.0,1.0,1.875,28.0,4.0,6.0,3.0,34.0,4.0,5.0,0
1.75,18.0,2.0,2.0,2.25,20.0,2.0,4.0,1.75,26.0,4.0,4.0,1.0,10.0,2.0,3.0,0.875,10.0,0.0,3.0,1.125,9.0,2.0,3.0,1.125,13.0,2.0,3.0,1.625,18.0,3.0,4.0,0
1.375,8.0,0.0,3.0,1.25,15.0,1.0,3.0,1.75,21.0,2.0,3.0,1.0,7.0,1.0,2.0,1.0,13.0,1.0,4.0,1.0,11.0,1.0,5.0,1.375,12.0,0.0,3.0,1.75,18.0,2.0,2.0,0
2.125,27.0,2.0,4.0,2.25,34.0,5.0,6.0,1.125,9.0,2.0,2.0,1.125,6.0,1.0,0.0,1.0,7.0,2.0,1.0,1.25,9.0,0.0,1.0,1.125,16.0,2.0,4.0,1.875,20.0,3.0,5.0,0
2.0,23.0,3.0,4.0,3.875,54.0,6.0,5.0,2.5,18.0,4.0,3.0,1.0,9.0,3.0,3.0,1.25,7.0,0.0,1.0,1.375,10.0,0.0,4.0,1.75,15.0,2.0,2.0,2.0,10.0,2.0,1.0,0
1.875,18.0,2.0,2.0,2.5,31.0,4.0,5.0,1.75,18.0,4.0,2.0,2.125,26.0,5.0,4.0,1.5,16.0,2.0,3.0,2.875,31.0,2.0,4.0,2.0,25.0,1.0,3.0,2.75,34.0,1.0,5.0,0
1.5,16.0,3.0,3.0,1.5,17.0,1.0,1.0,1.5,6.0,0.0,1.0,1.5,12.0,1.0,3.0,1.125,10.0,1.0,2.0,2.125,20.0,1.0,3.0,2.0,17.0,1.0,4.0,2.625,23.0,3.0,5.0,0
0.75,7.0,0.0,1.0,1.25,14.0,2.0,3.0,0.5,4.0,0.0,1.0,0.875,8.0,1.0,4.0,0.75,11.0,0.0,6.0,1.25,8.0,2.0,2.0,1.125,9.0,3.0,3.0,1.125,12.0,1.0,3.0,0
1.25,11.0,2.0,3.0,1.625,11.0,2.0,2.0,1.0,6.0,1.0,1.0,0.875,10.0,1.0,3.0,1.125,12.0,2.0,4.0,0.625,5.0,0.0,2.0,1.25,17.0,3.0,5.0,1.5,11.0,1.0,2.0,0
1.0,8.0,1.0,2.0,0.875,13.0,2.0,5.0,1.25,11.0,2.0,3.0,0.875,7.0,0.0,2.0,0.875,7.0,1.0,4.0,1.125,10.0,0.0,3.0,1.0,13.0,1.0,4.0,1.125,10.0,0.0,1.0,0
1.625,4.0,0.0,2.0,1.0,3.0,0.0,1.0,1.375,13.0,1.0,5.0,0.875,10.0,0.0,2.0,1.375,14.0,2.0,3.0,0.625,6.0,0.0,2.0,0.75,10.0,0.0,3.0,1.25,7.0,0.0,2.0,0
1.5,18.0,5.0,4.0,1.375,11.0,4.0,3.0,1.25,6.0,0.0,2.0,1.0,9.0,2.0,2.0,0.75,9.0,1.0,3.0,1.875,17.0,4.0,3.0,1.125,6.0,0.0,0.0,1.375,19.0,1.0,4.0,0
1.5,13.0,2.0,2.0,1.25,8.0,0.0,1.0,1.25,7.0,1.0,0.0,1.5,10.0,0.0,3.0,1.125,7.0,1.0,3.0,2.25,19.0,2.0,2.0,1.0,8.0,2.0,1.0,1.75,19.0,2.0,4.0,0
1.5,17.0,5.0,3.0,1.0,10.0,0.0,4.0,0.875,10.0,3.0,3.0,1.125,4.0,1.0,1.0,0.875,6.0,0.0,1.0,1.5,17.0,5.0,4.0,2.875,29.0,4.0,3.0,4.375,40.0,3.0,4.0,0
1.5,12.0,2.0,4.0,1.25,3.0,0.0,0.0,1.25,10.0,1.0,2.0,0.75,8.0,0.0,3.0,1.5,6.0,1.0,2.0,0.875,10.0,0.0,4.0,2.375,18.0,1.0,4.0,1.0,13.0,2.0,3.0,0
0.75,9.0,1.0,4.0,1.0,11.0,4.0,4.0,1.125,6.0,1.0,0.0,0.875,5.0,0.0,3.0,1.0,13.0,0.0,4.0,1.125,14.0,1.0,4.0,1.25,9.0,2.0,2.0,1.375,18.0,2.0,4.0,0
0.75,10.0,0.0,4.0,1.125,5.0,1.0,0.0,1.25,9.0,0.0,3.0,0.875,6.0,0.0,3.0,0.75,3.0,0.0,1.0,0.875,12.0,4.0,4.0,1.25,10.0,0.0,5.0,2.0,13.0,1.0,3.0,0
0.875,7.0,1.0,3.0,0.875,8.0,2.0,2.0,0.5,5.0,0.0,1.0,1.25,15.0,3.0,5.0,1.25,9.0,0.0,3.0,1.875,17.0,0.0,2.0,1.375,9.0,2.0,1.0,2.0,27.0,3.0,4.0,0
1.125,9.0,0.0,2.0,1.375,7.0,1.0,2.0,1.25,9.0,0.0,2.0,0.75,5.0,0.0,2.0,0.5,5.0,0.0,1.0,1.75,13.0,1.0,2.0,2.25,17.0,1.0,4.0,1.75,12.0,2.0,4.0,0
0.875,8.0,1.0,2.0,0.875,7.0,1.0,3.0,2.375,10.0,0.0,4.0,1.375,8.0,1.0,3.0,1.5,14.0,0.0,5.0,2.625,33.0,5.0,4.0,2.625,28.0,1.0,3.0,3.125,31.0,4.0,2.0,0
1.625,8.0,2.0,1.0,0.875,8.0,0.0,4.0,1.25,17.0,3.0,5.0,1.375,13.0,2.0,3.0,1.0,5.0,1.0,2.0,0.875,8.0,1.0,3.0,0.75,10.0,2.0,3.0,2.0,23.0,3.0,4.0,0
1.125,4.0,0.0,0.0,1.125,10.0,2.0,5.0,1.375,15.0,0.0,2.0,1.25,13.0,1.0,4.0,1.25,15.0,6.0,5.0,0.875,9.0,2.0,2.0,0.875,10.0,1.0,4.0,0.75,10.0,0.0,1.0,0
1.125,15.0,1.0,6.0,1.125,13.0,1.0,4.0,1.0,9.0,0.0,3.0,0.875,5.0,0.0,2.0,1.0,8.0,0.0,2.0,1.25,12.0,1.0,3.0,0.75,8.0,1.0,3.0,1.25,7.0,2.0,2.0,0
0.75,5.0,1.0,1.0,1.0,12.0,0.0,2.0,1.125,12.0,2.0,3.0,1.25,12.0,1.0,4.0,1.0,5.0,0.0,1.0,1.125,9.0,0.0,3.0,0.625,3.0,0.0,1.0,0.625,5.0,0.0,1.0,0
0.75,5.0,0.0,1.0,0.875,7.0,0.0,1.0,0.625,8.0,1.0,4.0,1.625,8.0,1.0,4.0,0.75,6.0,2.0,1.0,0.875,12.0,2.0,3.0,0.875,8.0,3.0,3.0,1.0,12.0,3.0,4.0,0
0.625,4.0,0.0,1.0,1.125,9.0,2.0,2.0,1.75,6.0,0.0,3.0,0.625,7.0,0.0,3.0,1.0,6.0,1.0,2.0,1.625,12.0,1.0,4.0,0.75,9.0,2.0,4.0,0.875,1.0,0.0,0.0,0
0.5,3.0,0.0,1.0,0.875,6.0,0.0,2.0,1.0,7.0,0.0,1.0,1.25,8.0,0.0,3.0,1.0,7.0,1.0,2.0,0.5,2.0,0.0,0.0,0.75,7.0,1.0,2.0,1.625,8.0,1.0,2.0,0
0.875,7.0,0.0,4.0,0.875,9.0,0.0,4.0,1.125,13.0,2.0,4.0,0.75,8.0,2.0,3.0,0.75,10.0,2.0,3.0,1.25,10.0,2.0,3.0,1.125,5.0,0.0,1.0,1.375,6.0,1.0,1.0,0
0.75,8.0,2.0,2.0,1.0,6.0,0.0,0.0,1.25,16.0,4.0,6.0,0.875,4.0,0.0,1.0,1.375,5.0,1.0,1.0,2.75,32.0,3.0,4.0,1.625,22.0,2.0,5.0,1.75,26.0,3.0,4.0,0
0.5,6.0,0.0,2.0,0.75,6.0,0.0,1.0,0.875,10.0,2.0,4.0,1.0,7.0,0.0,3.0,0.625,9.0,1.0,4.0,1.125,9.0,0.0,4.0,1.0,10.0,2.0,4.0,1.75,14.0,2.0,3.0,0
1.125,10.0,2.0,1.0,1.75,12.0,0.0,3.0,0.875,10.0,2.0,3.0,1.0,13.0,0.0,3.0,1.375,7.0,1.0,2.0,1.125,14.0,1.0,6.0,1.5,4.0,0.0,1.0,0.625,5.0,0.0,1.0,0
0.875,7.0,0.0,1.0,1.375,18.0,4.0,4.0,0.625,7.0,1.0,2.0,1.375,11.0,1.0,2.0,0.625,7.0,1.0,2.0,1.25,6.0,0.0,3.0,0.75,4.0,0.0,2.0,1.125,11.0,3.0,3.0,0
0.75,7.0,0.0,4.0,1.125,12.0,3.0,4.0,0.875,8.0,0.0,3.0,0.5,8.0,0.0,4.0,1.375,8.0,1.0,0.0,0.875,12.0,2.0,6.0,0.875,8.0,0.0,2.0,0.875,10.0,3.0,3.0,0
0.625,4.0,0.0,1.0,1.25,9.0,2.0,3.0,1.375,8.0,0.0,3.0,1.5,5.0,2.0,1.0,1.375,5.0,0.0,2.0,1.125,8.0,0.0,0.0,1.125,8.0,1.0,3.0,1.0,8.0,0.0,3.0,0
